"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number","Next_Score_Half","Drive_Score_Half","Drive.Starting.Distance.to.Touchdown","Net.Yards","Drive_Outcome","Half"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",2,"11",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,33,"No_Score",7,52,10,"Turnover","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",1,"10",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,34,"No_Score",8,52,3,"Turnover","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",2,"7",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,35,"No_Score",8,52,14,"Turnover","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",1,"10",26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,36,"No_Score",8,52,-6,"Turnover","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",2,"16",32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,37,"No_Score",8,52,-52,"Turnover","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Westminster (Pa.)",1,"10",84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,43,"No_Score",9,84,2,"Turnover on Downs","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Westminster (Pa.)",2,"8",82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,44,"No_Score",9,84,2,"Turnover on Downs","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Westminster (Pa.)",3,"6",80,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45,"No_Score",9,84,0,"Turnover on Downs","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Westminster (Pa.)",4,"6",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,46,"No_Score",9,84,18,"Turnover on Downs","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","2nd","Washington and Jefferson",1,"10",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,38,"No_Score",9,62,-8,"Punt","1st"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,39,"Touchdown",13,62,5,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"5",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40,"Touchdown",13,62,5,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,41,"Touchdown",13,62,8,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"2",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,42,"Touchdown",13,62,-1,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",3,"3",53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,43,"Touchdown",13,62,0,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",4,"3",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,44,"Touchdown",13,62,-32,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",1,"10",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,47,"Opp_Touchdown",13,85,1,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",2,"9",84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,48,"Opp_Touchdown",13,85,8,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",3,"1",76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49,"Opp_Touchdown",13,85,2,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",1,"10",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50,"Opp_Touchdown",13,85,3,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",2,"7",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,51,"Opp_Touchdown",13,85,2,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",3,"5",69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52,"Opp_Touchdown",13,85,0,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",4,"5",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53,"Opp_Touchdown",13,85,16,"Turnover on Downs","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,45,"Touchdown",13,53,-9,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",1,"10",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,54,"Opp_Touchdown",13,62,2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",2,"8",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,55,"Opp_Touchdown",13,62,-3,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",3,"11",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,56,"Opp_Touchdown",13,62,12,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",1,"10",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,57,"Opp_Touchdown",13,62,2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",2,"8",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,58,"Opp_Touchdown",13,62,2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",4,"6",47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,59,"Opp_Touchdown",13,62,-44,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,46,"Touchdown",13,91,2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"8",89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,47,"Touchdown",13,91,-10,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",3,"18",99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,48,"Touchdown",13,91,1,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",4,"17",98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,49,"Touchdown",13,91,58,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",1,"10",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60,"Opp_Touchdown",13,40,-2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",2,"12",42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,61,"Opp_Touchdown",13,40,3,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",3,"9",39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,62,"Opp_Touchdown",13,40,0,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Westminster (Pa.)",4,"9",39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,63,"Opp_Touchdown",13,40,-46,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50,"Touchdown",13,85,5,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"5",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,51,"Touchdown",13,85,-6,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",3,"11",86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,52,"Touchdown",13,85,14,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,53,"Touchdown",13,85,0,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"10",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,54,"Touchdown",13,85,18,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",1,"10",54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55,"Touchdown",13,85,0,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","3rd","Washington and Jefferson",2,"10",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,56,"Touchdown",13,85,43,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,57,"Touchdown",13,85,4,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"6",7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,58,"Touchdown",13,85,0,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",3,"6",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12,59,"Touchdown",13,85,-90,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",1,"10",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,64,"Opp_Touchdown",13,97,0,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",2,"10",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13,65,"Opp_Touchdown",13,97,86,"Turnover","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,60,"Touchdown",13,11,3,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"7",8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,61,"Touchdown",13,11,0,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"7",8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,62,"Extra_Point",13,11,-66,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",1,"10",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,66,"Opp_Touchdown",14,74,2,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",2,"8",72,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,67,"Opp_Touchdown",14,74,0,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",3,"8",72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,68,"Opp_Touchdown",14,74,-3,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",4,"11",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,14,69,"Opp_Touchdown",14,74,15,"Punt","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,63,"Touchdown",14,60,9,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"1",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,64,"Touchdown",14,60,2,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,65,"Touchdown",14,60,-5,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"15",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,66,"Touchdown",14,60,4,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"11",50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,67,"Touchdown",14,60,15,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,68,"Touchdown",14,60,-8,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"18",43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,69,"Touchdown",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"18",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,70,"Touchdown",14,60,4,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",3,"14",39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,71,"Touchdown",14,60,15,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,72,"Touchdown",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"10",24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,73,"Touchdown",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"10",24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,74,"Extra_Point",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"Goal",24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,75,"Field_Goal",14,60,8,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"10",16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,76,"Field_Goal",14,60,-1,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"9",17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,77,"Field_Goal",14,60,3,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",3,"12",14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,78,"Field_Goal",14,60,1,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",4,"13",13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,79,"Field_Goal",14,60,3,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",1,"Goal",10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,80,"Field_Goal",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"Goal",10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,81,"Field_Goal",14,60,0,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Washington and Jefferson",2,"Goal",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,82,"Opp_Touchdown",15,60,-65,"Time Expired","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",1,"10",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,70,"Touchdown",15,75,20,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",1,"10",55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,71,"Touchdown",15,75,10,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",1,"10",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,72,"Touchdown",15,75,5,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",2,"5",40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,73,"Touchdown",15,75,0,"Touchdown","2nd"
" 10/8/2022","1:00pm","New Wilmington,","Westminster (Pa.)","WES","Washington and Jefferson","WJC","4th","Westminster (Pa.)",3,"5",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,74,"Touchdown",15,75,-9,"Touchdown","2nd"
